equipo,semana,t_prom,pct_fuera,pct_cumplimiento,interaccion,des_carga,correcciones,riesgo_final
14,4,9.90266418832023,0.4460116937361745,0.4389918456897364,58.110616549784126,0.4189128676416227,5,0.4509576253447794
14,5,6.469631153909732,0.3076131066099051,0.5384018870306553,42.35696224038558,0.1102431045350876,0,0.2554181935225558
14,6,2.9469162073289814,0.3109562200058353,0.7583644434582046,66.75220506021877,0.1301166839757636,2,0.2458172088503319
14,7,7.824146281336822,0.4176123708322753,0.492337543803913,87.10831874934325,0.1122202859183303,7,0.3439439903774407
14,8,3.4566343737068346,0.286006096998221,0.426625998119942,89.65354733429055,0.0177111842092725,14,0.4160871141860573
14,9,6.897177825751196,0.3305144223654835,0.4521920559468461,58.59172491494891,0.186344258506157,7,0.3785250844316785
14,10,5.793422674606859,0.5772731835552298,0.4656813160326724,92.61359516776471,0.4957376675725241,1,0.4501487305014211
14,11,5.4563187431257685,0.2883519463959887,0.7554446707957105,87.72766761476043,0.1739046039510965,1,0.232250545051033
14,12,7.605189270583315,0.3127561873082489,0.920896482430928,47.169987257873416,0.0786703298512629,15,0.3476259322797034
14,13,2.710349,0.57974,0.55046,54.712299,0.153803,0,0.324382
14,14,5.557801,0.533377,0.573451,92.217007,0.239051,12,0.508366
14,15,8.046643,0.374433,0.527379,100.991271,0.052128,7,0.382007
14,16,7.50582,0.253229,0.616056,63.354109,0.0,7,0.292558
14,17,2.273122,0.341527,0.644094,75.913942,0.288925,0,0.183067
14,18,10.0,0.156918,0.664006,53.998527,0.210615,4,0.303728
14,19,6.855251,0.250295,0.395022,71.238384,0.003008,10,0.463554
14,20,9.826637,0.432184,0.551223,31.393682,0.0,14,0.490314
14,21,4.807976,0.294361,0.393099,44.250442,0.189708,2,0.273983
14,22,4.607322,0.401628,0.527496,63.178419,0.293708,7,0.376868
14,23,7.672364,0.424365,0.541269,67.858597,0.072231,3,0.351014
14,24,7.609898,0.391172,0.610568,67.237333,0.309686,13,0.510668
14,25,6.27353,0.536431,0.602083,77.822242,0.24313,9,0.430343
14,26,8.237797,0.763793,0.504392,67.685008,0.126139,5,0.514197
14,27,4.872333,0.246274,0.308008,52.722318,0.0,11,0.477231
14,28,5.622387,0.060325,0.710832,53.276449,0.40654,6,0.248155
14,29,6.084531,0.438331,0.528258,57.433326,0.165876,0,0.298323
14,30,2.144949,0.250945,0.688061,71.875352,0.292644,7,0.317224
14,31,8.784736,0.389744,0.715293,79.9539,0.127222,0,0.273999
14,32,7.857589,0.490201,0.413459,50.03499,0.271693,7,0.411869
14,33,7.438888,0.031379,0.412012,90.811207,0.490961,1,0.254693
14,34,6.624691,0.597896,0.485271,57.791602,0.4466,5,0.472956
14,35,2.903063,0.293491,0.296331,47.34435,0.332624,7,0.374806
14,36,4.686765,0.285785,0.613849,84.152173,0.0,3,0.245372
14,37,6.278219,0.383077,0.608412,60.897811,0.113184,6,0.37283
14,38,4.727763,0.310395,0.594777,94.57929,0.149575,13,0.450877
14,39,6.364194,0.287334,0.511799,61.783444,0.335039,9,0.413059
14,40,3.764849,0.169347,0.912196,63.191894,0.073358,15,0.341719
14,41,7.936112,0.298665,0.51348,63.340677,0.0,7,0.362962
14,42,10.0,0.333595,0.18709,64.705853,0.637884,12,0.576004
14,43,7.967829,0.204501,0.345851,60.112276,0.212519,0,0.251459
14,44,6.545626,0.25655,0.629022,44.468947,0.31253,1,0.297638
14,45,2.318737,0.149849,0.632675,96.455161,0.248424,10,0.311513
14,46,4.006854,0.243771,0.36883,43.312505,0.262352,1,0.276406
14,47,3.33239,0.366396,0.485949,91.803189,0.249818,14,0.449531
14,48,6.657801,0.167227,0.498107,61.670022,0.081216,1,0.19315
14,49,1.0,0.155494,0.666703,37.537873,0.0,17,0.352619
14,50,7.3065,0.42033,0.672376,38.913583,0.160699,0,0.330172
14,51,2.614758,0.15682,0.396572,39.37683,0.415094,20,0.516592
14,52,3.286841,0.0,0.525555,60.690192,0.093193,9,0.274331
15,1,7.3752667904353135,0.5022079970182032,0.8184828770015702,77.60985402322103,0.3093056891075921,5,0.3535769406182005
15,2,9.651837593664167,0.2792820052619901,0.927442888136879,30.360161952830037,0.40997345870405,4,0.2480425160074074
15,3,7.69157430662447,0.0964559376289849,0.8907802144714373,88.24939245704194,0.2537338668804181,6,0.2048619918035586
15,4,2.042594711022319,0.2260172171920792,0.405443442791635,87.30755943498892,0.0642243590465956,2,0.2294057840892255
15,5,7.849251122518252,0.3247599472056661,0.9777952023153968,53.931051622708026,0.316310946566974,13,0.371221207932195
15,6,2.563781277768101,0.4625124651245939,0.9683787329538028,41.64643108525907,0.3854921462660677,0,0.2604185142227098
15,7,6.23953414158646,0.207529834171774,0.7725493106604863,33.2019423668759,0.4357684030761881,15,0.4049208331398101
15,8,6.828162790617168,0.3566375155371272,0.6301673562433731,34.593830120180904,0.4107564737037205,14,0.5243153445537377
15,9,5.397788713641992,0.4622444506846759,0.8099772259639031,61.21318944637238,0.1368133331408329,12,0.3984329633290214
15,10,8.43328689219907,0.1790246585939955,0.9039682988034832,84.09759460117631,0.1150268415157169,10,0.2663235317509324
15,11,3.459335742983884,0.5705181373502461,0.4906347350685401,60.26343607298213,0.4718079600837994,15,0.6145104893634553
15,12,3.807567914456174,0.1924456442628764,0.8346536035684702,82.2085908421675,0.1001795717743563,0,0.1597126784852865
15,13,6.743724,0.274257,0.582327,76.148761,0.285947,13,0.468476
15,14,2.430124,0.106681,0.646267,37.546563,0.394612,10,0.342677
15,15,6.925192,0.352908,1.0,71.752895,0.294079,17,0.461235
15,16,5.192609,0.196067,0.915743,88.953051,0.276715,16,0.345946
15,17,5.807907,0.315627,0.651541,114.659713,0.274432,6,0.332758
15,18,1.0,0.20775,0.967514,47.12528,0.162849,16,0.367066
15,19,7.2231,0.253425,0.741613,43.19793,0.138578,2,0.220878
15,20,3.386965,0.087274,0.826392,66.482231,0.532947,4,0.220912
15,21,6.718085,0.283592,0.923375,78.60096,0.332017,7,0.296283
15,22,2.563643,0.200848,0.670938,36.028872,0.348478,15,0.385221
15,23,6.645721,0.166648,0.729521,45.749304,0.372175,4,0.291757
15,24,5.337529,0.224276,0.554303,66.899365,0.415089,10,0.45218
15,25,9.479714,0.275545,0.727099,71.752209,0.161511,15,0.474493
15,26,6.579015,0.424594,1.0,65.055685,0.267578,17,0.495975
15,27,5.151473,0.322414,0.821954,69.333909,0.085642,0,0.161931
15,28,3.559976,0.225142,0.903122,57.436906,0.312849,1,0.157079
15,29,7.396815,0.410806,0.651988,64.847376,0.605814,8,0.427004
15,30,5.515424,0.335451,0.757927,60.520746,0.072936,2,0.227673
15,31,5.536424,0.236778,0.753152,62.591282,0.41424,7,0.330781
15,32,4.606056,0.40738,0.855274,80.631558,0.388497,11,0.395337
15,33,6.550536,0.481031,0.665383,47.13733,0.31066,10,0.427102
15,34,5.760171,0.307548,0.376574,56.301214,0.2611,7,0.427662
15,35,2.939307,0.198045,0.303242,50.443459,0.226232,5,0.340102
15,36,8.072614,0.333305,0.717384,84.226438,0.281225,3,0.260763
15,37,4.853983,0.434739,1.0,62.604631,0.172142,1,0.219723
15,38,1.582522,0.40412,0.936932,71.003135,0.251979,11,0.339842
15,39,4.021324,0.598969,0.720882,78.612686,0.0,15,0.519885
15,40,6.018753,0.405383,0.889044,46.815085,0.364162,3,0.267147
15,41,8.731023,0.467714,0.65535,44.779893,0.189663,12,0.458067
15,42,6.826862,0.433571,0.769552,83.864961,0.239595,7,0.340469
15,43,8.45966,0.206753,0.850478,59.62498,0.130091,4,0.279584
15,44,6.443535,0.170389,0.842267,57.948325,0.789453,10,0.375755
15,45,9.455586,0.045709,0.803282,105.930275,0.267116,0,0.164919
15,46,9.540852,0.378,0.630874,45.863328,0.20223,10,0.475414
15,47,8.546795,0.389982,0.539829,31.456931,0.362132,0,0.31531
15,48,6.696918,0.151138,0.59662,59.113788,0.357802,14,0.450009
15,49,6.127092,0.209799,0.588002,49.771873,0.344091,10,0.332968
15,50,4.002651,0.502163,0.800491,29.460213,0.62878,8,0.421606
15,51,6.932702,0.266543,0.651434,108.782606,0.430888,13,0.467815
15,52,3.464601,0.513108,0.630084,67.573683,0.044269,0,0.258171
